position , intensity
3.674    , 10
3.685    , 10
3.696    , 10
3.707    , 10
3.718    , 10
3.729    , 10
3.74     , 10
3.751    , 10
3.762    , 10
3.773    , 10
3.784    , 10
3.795    , 10
3.806    , 10
3.817    , 10
3.828    , 10
3.839    , 11
3.85     , 11
3.861    , 11
3.872    , 12
3.883    , 12
3.894    , 12
3.905    , 13
3.916    , 14
3.927    , 14
3.938    , 15
3.949    , 16
3.96     , 16
3.971    , 17
3.982    , 18
3.993    , 19
4.004    , 21
4.015    , 22
4.026    , 23
4.037    , 24
4.048    , 25
4.059    , 26
4.07     , 27
4.081    , 28
4.092    , 29
4.103    , 31
4.114    , 32
4.125    , 33
4.136    , 34
4.147    , 35
4.158    , 36
4.169    , 37
4.18     , 38
4.191    , 39
4.202    , 39
4.213    , 40
4.224    , 41
4.235    , 41
4.246    , 42
4.257    , 42
4.268    , 42
4.279    , 42
4.29     , 43
4.301    , 43
4.312    , 42
4.323    , 43
4.334    , 43
4.345    , 42
4.356    , 42
4.367    , 42
4.378    , 41
4.389    , 41
4.4      , 39
4.411    , 40
4.422    , 39
4.433    , 38
4.444    , 37
4.455    , 37
4.466    , 36
4.477    , 35
4.488    , 34
4.499    , 33
4.51     , 32
4.521    , 31
4.532    , 30
4.543    , 30
4.554    , 29
4.565    , 29
4.576    , 27
4.587    , 27
4.598    , 26
4.609    , 26
4.62     , 25
4.631    , 25
4.642    , 24
4.653    , 23
4.664    , 22
4.675    , 21
4.686    , 20
4.697    , 19
4.708    , 19
4.719    , 18
4.73     , 17
4.741    , 16
4.752    , 16
4.763    , 15
4.774    , 15
4.785    , 14
4.796    , 14
4.807    , 14
4.818    , 13
4.829    , 13
4.84     , 13
4.851    , 13
4.862    , 12
4.873    , 13
4.884    , 12
4.895    , 13
4.906    , 13
4.917    , 13
4.928    , 13
4.939    , 13
4.95     , 14
4.961    , 14
4.972    , 14
4.983    , 15
4.994    , 15
5.005    , 15
5.016    , 16
5.027    , 17
5.038    , 17
5.049    , 18
5.06     , 18
5.071    , 19
5.082    , 20
5.093    , 21
5.104    , 21
5.115    , 22
5.126    , 22
5.137    , 23
5.148    , 24
5.159    , 24
5.17     , 25
5.181    , 25
5.192    , 26
5.203    , 26
5.214    , 27
5.225    , 27
5.236    , 27
5.247    , 27
5.258    , 28
5.269    , 28
5.28     , 28
5.291    , 28
5.302    , 27
5.313    , 27
5.324    , 27
5.335    , 27
5.346    , 26
5.357    , 26
5.368    , 25
5.379    , 25
5.39     , 24
5.401    , 24
5.412    , 23
5.423    , 23
5.434    , 22
5.445    , 22
5.456    , 21
5.467    , 20
5.478    , 20
5.489    , 19
5.5      , 18
5.511    , 18
5.522    , 17
5.533    , 17
5.544    , 16
5.555    , 16
5.566    , 15
5.577    , 15
5.588    , 14
5.599    , 14
5.61     , 13
5.621    , 13
5.632    , 12
5.643    , 12
5.654    , 12
5.665    , 11
5.676    , 11
5.687    , 10
5.698    , 11
